strategy,scene,seed,iter,time_ns,count,components,plausibility
C_PerlinWorm,volcanic_complex,5,40,1380,0,0,0.0000
C_PerlinWorm,volcanic_complex,5,41,1840,7,5,0.1400
C_PerlinWorm,volcanic_complex,5,42,1420,0,0,0.0000
C_PerlinWorm,volcanic_complex,5,43,2040,14,8,0.1750
C_PerlinWorm,volcanic_complex,5,44,1720,7,3,0.2333
C_PerlinWorm,volcanic_complex,5,45,1540,6,3,0.2000
C_PerlinWorm,volcanic_complex,5,46,1610,5,5,0.1000
C_PerlinWorm,volcanic_complex,5,47,1520,4,3,0.1333
C_PerlinWorm,volcanic_complex,5,48,1450,2,2,0.1000
C_PerlinWorm,volcanic_complex,5,49,1430,1,1,0.1000
D_VoronoiBiome,uniform_stone,1,0,6980,70,42,0.3543
D_VoronoiBiome,uniform_stone,1,1,8110,91,48,0.2901
D_VoronoiBiome,uniform_stone,1,2,6940,68,46,0.3529
D_VoronoiBiome,uniform_stone,1,3,7200,75,48,0.3040
D_VoronoiBiome,uniform_stone,1,4,6940,70,48,0.3029
D_VoronoiBiome,uniform_stone,1,5,6670,66,43,0.3758
D_VoronoiBiome,uniform_stone,1,6,7840,83,41,0.2988
D_VoronoiBiome,uniform_stone,1,7,7100,69,42,0.2899
D_VoronoiBiome,uniform_stone,1,8,7250,73,42,0.2630
D_VoronoiBiome,uniform_stone,1,9,6430,57,42,0.2947
D_VoronoiBiome,uniform_stone,1,10,6760,67,42,0.2448
D_VoronoiBiome,uniform_stone,1,11,6870,70,45,0.3371
D_VoronoiBiome,uniform_stone,1,12,7490,77,44,0.2805
D_VoronoiBiome,uniform_stone,1,13,6670,66,48,0.3333
D_VoronoiBiome,uniform_stone,1,14,6230,58,43,0.3586
D_VoronoiBiome,uniform_stone,1,15,6670,68,46,0.3294
D_VoronoiBiome,uniform_stone,1,16,6360,63,49,0.3111
D_VoronoiBiome,uniform_stone,1,17,7069,78,53,0.3385
D_VoronoiBiome,uniform_stone,1,18,6180,57,42,0.3439
D_VoronoiBiome,uniform_stone,1,19,6430,61,42,0.3410
D_VoronoiBiome,uniform_stone,1,20,6440,60,40,0.3600
D_VoronoiBiome,uniform_stone,1,21,6910,73,50,0.3014
D_VoronoiBiome,uniform_stone,1,22,6670,67,47,0.2687
D_VoronoiBiome,uniform_stone,1,23,7900,87,40,0.3310
D_VoronoiBiome,uniform_stone,1,24,6400,61,43,0.3541
D_VoronoiBiome,uniform_stone,1,25,6620,68,45,0.3588
D_VoronoiBiome,uniform_stone,1,26,6990,73,43,0.2630
D_VoronoiBiome,uniform_stone,1,27,6660,66,41,0.3455
D_VoronoiBiome,uniform_stone,1,28,6640,68,50,0.3059
D_VoronoiBiome,uniform_stone,1,29,7220,75,47,0.2880
D_VoronoiBiome,uniform_stone,1,30,6980,75,51,0.3307
D_VoronoiBiome,uniform_stone,1,31,6820,69,42,0.2725
D_VoronoiBiome,uniform_stone,1,32,6070,50,38,0.2720
D_VoronoiBiome,uniform_stone,1,33,7030,69,46,0.2377
D_VoronoiBiome,uniform_stone,1,34,6770,68,48,0.2941
D_VoronoiBiome,uniform_stone,1,35,7200,79,55,0.3139
D_VoronoiBiome,uniform_stone,1,36,7410,81,45,0.3062
D_VoronoiBiome,uniform_stone,1,37,6540,63,44,0.3175
D_VoronoiBiome,uniform_stone,1,38,6550,62,42,0.2839
D_VoronoiBiome,uniform_stone,1,39,6230,56,39,0.3500
D_VoronoiBiome,uniform_stone,1,40,6730,72,49,0.3444
D_VoronoiBiome,uniform_stone,1,41,6210,58,45,0.3310
D_VoronoiBiome,uniform_stone,1,42,6630,67,48,0.2746
D_VoronoiBiome,uniform_stone,1,43,6840,73,44,0.3342
D_VoronoiBiome,uniform_stone,1,44,6850,69,42,0.2899
D_VoronoiBiome,uniform_stone,1,45,7090,73,37,0.2411
D_VoronoiBiome,uniform_stone,1,46,6520,62,42,0.3097
D_VoronoiBiome,uniform_stone,1,47,6270,57,38,0.3158
D_VoronoiBiome,uniform_stone,1,48,6440,65,46,0.3569
D_VoronoiBiome,uniform_stone,1,49,6830,70,48,0.2971
D_VoronoiBiome,uniform_stone,2,0,12380,65,38,0.2646
D_VoronoiBiome,uniform_stone,2,1,7410,47,35,0.3064
D_VoronoiBiome,uniform_stone,2,2,6160,57,37,0.3439
D_VoronoiBiome,uniform_stone,2,3,6350,60,39,0.3467
D_VoronoiBiome,uniform_stone,2,4,6670,71,51,0.3324
D_VoronoiBiome,uniform_stone,2,5,6620,69,41,0.3594
D_VoronoiBiome,uniform_stone,2,6,6950,72,46,0.2389
D_VoronoiBiome,uniform_stone,2,7,6480,66,50,0.3152
D_VoronoiBiome,uniform_stone,2,8,6050,55,39,0.3564
D_VoronoiBiome,uniform_stone,2,9,6990,73,47,0.3342
D_VoronoiBiome,uniform_stone,2,10,6110,58,44,0.3241
D_VoronoiBiome,uniform_stone,2,11,6890,68,39,0.2882
D_VoronoiBiome,uniform_stone,2,12,6440,62,44,0.2645
D_VoronoiBiome,uniform_stone,2,13,6660,67,44,0.2627
D_VoronoiBiome,uniform_stone,2,14,6850,68,46,0.2235
D_VoronoiBiome,uniform_stone,2,15,6600,69,48,0.3478
D_VoronoiBiome,uniform_stone,2,16,6260,59,37,0.2644
D_VoronoiBiome,uniform_stone,2,17,6820,73,46,0.3726
D_VoronoiBiome,uniform_stone,2,18,6410,61,36,0.3279
D_VoronoiBiome,uniform_stone,2,19,6330,59,43,0.2441
D_VoronoiBiome,uniform_stone,2,20,6350,58,33,0.2621
D_VoronoiBiome,uniform_stone,2,21,6910,69,40,0.2145
D_VoronoiBiome,uniform_stone,2,22,6700,69,47,0.3188
D_VoronoiBiome,uniform_stone,2,23,6420,63,44,0.3429
D_VoronoiBiome,uniform_stone,2,24,6650,66,42,0.2606
D_VoronoiBiome,uniform_stone,2,25,6190,56,39,0.3357
D_VoronoiBiome,uniform_stone,2,26,6680,68,45,0.3235
D_VoronoiBiome,uniform_stone,2,27,7100,73,42,0.2521
D_VoronoiBiome,uniform_stone,2,28,6360,59,36,0.3458
D_VoronoiBiome,uniform_stone,2,29,6730,68,46,0.3059
D_VoronoiBiome,uniform_stone,2,30,6540,67,54,0.2746
D_VoronoiBiome,uniform_stone,2,31,6320,64,47,0.3438
D_VoronoiBiome,uniform_stone,2,32,6090,58,40,0.3724
D_VoronoiBiome,uniform_stone,2,33,7160,77,38,0.2701
D_VoronoiBiome,uniform_stone,2,34,6970,74,47,0.2811
D_VoronoiBiome,uniform_stone,2,35,6420,62,49,0.2710
D_VoronoiBiome,uniform_stone,2,36,7039,73,42,0.2740
D_VoronoiBiome,uniform_stone,2,37,6750,70,53,0.2971
D_VoronoiBiome,uniform_stone,2,38,5990,53,42,0.3170
D_VoronoiBiome,uniform_stone,2,39,6890,76,49,0.3526
D_VoronoiBiome,uniform_stone,2,40,6240,60,40,0.2933
D_VoronoiBiome,uniform_stone,2,41,6270,62,41,0.3290
D_VoronoiBiome,uniform_stone,2,42,6820,73,51,0.3452
D_VoronoiBiome,uniform_stone,2,43,6520,64,44,0.3125
D_VoronoiBiome,uniform_stone,2,44,6060,53,40,0.2566
D_VoronoiBiome,uniform_stone,2,45,6890,71,36,0.3155
D_VoronoiBiome,uniform_stone,2,46,6820,72,46,0.3278
D_VoronoiBiome,uniform_stone,2,47,6540,69,48,0.3768
D_VoronoiBiome,uniform_stone,2,48,6420,63,46,0.3429
D_VoronoiBiome,uniform_stone,2,49,7080,78,44,0.3385
D_VoronoiBiome,uniform_stone,3,0,6350,60,40,0.3133
D_VoronoiBiome,uniform_stone,3,1,7080,79,49,0.3190
D_VoronoiBiome,uniform_stone,3,2,6810,70,53,0.2914
D_VoronoiBiome,uniform_stone,3,3,6910,73,42,0.2959
D_VoronoiBiome,uniform_stone,3,4,6800,69,45,0.3246
D_VoronoiBiome,uniform_stone,3,5,5840,49,40,0.3184
D_VoronoiBiome,uniform_stone,3,6,6450,60,40,0.2867
D_VoronoiBiome,uniform_stone,3,7,6380,62,45,0.3097
D_VoronoiBiome,uniform_stone,3,8,7630,87,49,0.3264
D_VoronoiBiome,uniform_stone,3,9,6750,72,55,0.2222
D_VoronoiBiome,uniform_stone,3,10,7140,75,39,0.2560
D_VoronoiBiome,uniform_stone,3,11,6390,60,37,0.2400
D_VoronoiBiome,uniform_stone,3,12,6880,70,41,0.2857
D_VoronoiBiome,uniform_stone,3,13,7030,84,54,0.3810
D_VoronoiBiome,uniform_stone,3,14,6290,56,35,0.3357
D_VoronoiBiome,uniform_stone,3,15,6780,71,46,0.3099
D_VoronoiBiome,uniform_stone,3,16,5660,43,34,0.2698
D_VoronoiBiome,uniform_stone,3,17,5970,53,38,0.3094
D_VoronoiBiome,uniform_stone,3,18,7470,87,51,0.2989
D_VoronoiBiome,uniform_stone,3,19,6439,64,46,0.3438
D_VoronoiBiome,uniform_stone,3,20,6670,70,47,0.3543
D_VoronoiBiome,uniform_stone,3,21,6390,62,44,0.2774
D_VoronoiBiome,uniform_stone,3,22,6490,65,45,0.3015
D_VoronoiBiome,uniform_stone,3,23,5970,51,34,0.3294
D_VoronoiBiome,uniform_stone,3,24,6730,73,46,0.3616
D_VoronoiBiome,uniform_stone,3,25,7140,80,53,0.2600
D_VoronoiBiome,uniform_stone,3,26,6500,65,52,0.2646
D_VoronoiBiome,uniform_stone,3,27,6750,68,44,0.2882
D_VoronoiBiome,uniform_stone,3,28,6320,63,47,0.3111
D_VoronoiBiome,uniform_stone,3,29,6020,54,38,0.3778
D_VoronoiBiome,uniform_stone,3,30,6270,62,44,0.3226
D_VoronoiBiome,uniform_stone,3,31,6500,67,50,0.3045
D_VoronoiBiome,uniform_stone,3,32,6600,63,39,0.3365
D_VoronoiBiome,uniform_stone,3,33,6750,74,49,0.3568
D_VoronoiBiome,uniform_stone,3,34,6150,58,47,0.3379
D_VoronoiBiome,uniform_stone,3,35,6900,78,50,0.3179
D_VoronoiBiome,uniform_stone,3,36,7190,80,40,0.3650
D_VoronoiBiome,uniform_stone,3,37,6640,67,41,0.3582
D_VoronoiBiome,uniform_stone,3,38,6290,61,47,0.3541
D_VoronoiBiome,uniform_stone,3,39,6420,62,38,0.2968
D_VoronoiBiome,uniform_stone,3,40,6900,72,43,0.1944
D_VoronoiBiome,uniform_stone,3,41,6710,72,44,0.3389
D_VoronoiBiome,uniform_stone,3,42,6780,71,48,0.2930
D_VoronoiBiome,uniform_stone,3,43,6510,65,38,0.3631
D_VoronoiBiome,uniform_stone,3,44,6590,70,50,0.3429
D_VoronoiBiome,uniform_stone,3,45,6350,63,41,0.3683
D_VoronoiBiome,uniform_stone,3,46,7160,85,55,0.3200
D_VoronoiBiome,uniform_stone,3,47,6580,65,42,0.3077
D_VoronoiBiome,uniform_stone,3,48,6150,56,38,0.3214
D_VoronoiBiome,uniform_stone,3,49,6790,70,41,0.3543
D_VoronoiBiome,uniform_stone,4,0,6310,61,45,0.3016
D_VoronoiBiome,uniform_stone,4,1,6150,62,47,0.3484
D_VoronoiBiome,uniform_stone,4,2,6480,63,47,0.3111
D_VoronoiBiome,uniform_stone,4,3,6289,63,46,0.3365
D_VoronoiBiome,uniform_stone,4,4,7210,84,55,0.3048
D_VoronoiBiome,uniform_stone,4,5,6650,67,41,0.3343
D_VoronoiBiome,uniform_stone,4,6,6440,66,44,0.3394
D_VoronoiBiome,uniform_stone,4,7,6400,67,50,0.3403
D_VoronoiBiome,uniform_stone,4,8,6950,77,46,0.2961
D_VoronoiBiome,uniform_stone,4,9,6020,55,49,0.3636
D_VoronoiBiome,uniform_stone,4,10,6820,72,45,0.3444
D_VoronoiBiome,uniform_stone,4,11,6780,71,45,0.3099
D_VoronoiBiome,uniform_stone,4,12,6140,59,40,0.3525
D_VoronoiBiome,uniform_stone,4,13,6450,61,37,0.2426
D_VoronoiBiome,uniform_stone,4,14,6550,64,35,0.2438
D_VoronoiBiome,uniform_stone,4,15,6440,64,42,0.3313
D_VoronoiBiome,uniform_stone,4,16,6650,71,49,0.3549
D_VoronoiBiome,uniform_stone,4,17,6540,65,39,0.2769
D_VoronoiBiome,uniform_stone,4,18,6290,62,47,0.3419
D_VoronoiBiome,uniform_stone,4,19,6350,62,37,0.3355
D_VoronoiBiome,uniform_stone,4,20,6200,58,42,0.3586
D_VoronoiBiome,uniform_stone,4,21,6380,61,35,0.3672
D_VoronoiBiome,uniform_stone,4,22,6840,75,46,0.2987
D_VoronoiBiome,uniform_stone,4,23,6120,54,34,0.2667
D_VoronoiBiome,uniform_stone,4,24,5820,49,32,0.3592
D_VoronoiBiome,uniform_stone,4,25,6620,66,39,0.2545
D_VoronoiBiome,uniform_stone,4,26,6220,59,45,0.3458
D_VoronoiBiome,uniform_stone,4,27,6550,68,46,0.3235
D_VoronoiBiome,uniform_stone,4,28,6590,64,43,0.2562
D_VoronoiBiome,uniform_stone,4,29,6940,73,44,0.3178
D_VoronoiBiome,uniform_stone,4,30,7470,83,42,0.2988
D_VoronoiBiome,uniform_stone,4,31,6610,66,42,0.2242
D_VoronoiBiome,uniform_stone,4,32,6310,66,48,0.3818
D_VoronoiBiome,uniform_stone,4,33,6640,67,40,0.3104
D_VoronoiBiome,uniform_stone,4,34,6400,68,53,0.3529
D_VoronoiBiome,uniform_stone,4,35,11610,57,40,0.3439
D_VoronoiBiome,uniform_stone,4,36,5880,46,34,0.3043
D_VoronoiBiome,uniform_stone,4,37,6520,64,52,0.2000
D_VoronoiBiome,uniform_stone,4,38,6180,64,55,0.3875
D_VoronoiBiome,uniform_stone,4,39,6350,64,44,0.3125
D_VoronoiBiome,uniform_stone,4,40,6410,64,46,0.2750
D_VoronoiBiome,uniform_stone,4,41,6209,58,36,0.3793
D_VoronoiBiome,uniform_stone,4,42,6870,77,53,0.3429
D_VoronoiBiome,uniform_stone,4,43,6610,69,47,0.3420
D_VoronoiBiome,uniform_stone,4,44,6420,64,46,0.3125
D_VoronoiBiome,uniform_stone,4,45,6540,67,53,0.2687
D_VoronoiBiome,uniform_stone,4,46,6640,69,43,0.2899
D_VoronoiBiome,uniform_stone,4,47,5560,46,40,0.3565
D_VoronoiBiome,uniform_stone,4,48,6390,67,50,0.3642
D_VoronoiBiome,uniform_stone,4,49,6160,54,41,0.2889
D_VoronoiBiome,uniform_stone,5,0,6010,56,43,0.3143
D_VoronoiBiome,uniform_stone,5,1,7130,77,41,0.2961
D_VoronoiBiome,uniform_stone,5,2,5990,55,46,0.2909
D_VoronoiBiome,uniform_stone,5,3,6360,65,49,0.2831
D_VoronoiBiome,uniform_stone,5,4,6370,62,44,0.2968
D_VoronoiBiome,uniform_stone,5,5,6250,62,47,0.3290
D_VoronoiBiome,uniform_stone,5,6,6830,74,54,0.2486
D_VoronoiBiome,uniform_stone,5,7,6270,58,36,0.3241
D_VoronoiBiome,uniform_stone,5,8,6380,66,45,0.3576
D_VoronoiBiome,uniform_stone,5,9,6000,56,39,0.3643
D_VoronoiBiome,uniform_stone,5,10,6380,66,49,0.3455
D_VoronoiBiome,uniform_stone,5,11,6180,59,46,0.3322
D_VoronoiBiome,uniform_stone,5,12,6570,70,49,0.3371
D_VoronoiBiome,uniform_stone,5,13,6330,57,36,0.2667
D_VoronoiBiome,uniform_stone,5,14,7260,78,38,0.2769
D_VoronoiBiome,uniform_stone,5,15,6420,66,46,0.3697
D_VoronoiBiome,uniform_stone,5,16,6400,60,39,0.3200
D_VoronoiBiome,uniform_stone,5,17,6940,74,46,0.3351
D_VoronoiBiome,uniform_stone,5,18,6570,70,42,0.3371
D_VoronoiBiome,uniform_stone,5,19,6650,67,43,0.3045
D_VoronoiBiome,uniform_stone,5,20,6200,54,37,0.2296
D_VoronoiBiome,uniform_stone,5,21,6080,57,41,0.3719
D_VoronoiBiome,uniform_stone,5,22,6460,63,42,0.2984
D_VoronoiBiome,uniform_stone,5,23,6700,71,50,0.3155
D_VoronoiBiome,uniform_stone,5,24,6590,68,45,0.3588
D_VoronoiBiome,uniform_stone,5,25,6039,55,43,0.3345
D_VoronoiBiome,uniform_stone,5,26,6600,69,41,0.3130
D_VoronoiBiome,uniform_stone,5,27,6610,66,42,0.2788
D_VoronoiBiome,uniform_stone,5,28,6300,60,39,0.2933
D_VoronoiBiome,uniform_stone,5,29,6770,72,45,0.3611
D_VoronoiBiome,uniform_stone,5,30,6320,60,41,0.2867
D_VoronoiBiome,uniform_stone,5,31,6110,56,41,0.2857
D_VoronoiBiome,uniform_stone,5,32,6320,58,42,0.3379
D_VoronoiBiome,uniform_stone,5,33,6350,61,40,0.3213
D_VoronoiBiome,uniform_stone,5,34,6870,69,43,0.2957
D_VoronoiBiome,uniform_stone,5,35,6670,71,50,0.3042
D_VoronoiBiome,uniform_stone,5,36,6320,63,46,0.3492
D_VoronoiBiome,uniform_stone,5,37,5960,50,33,0.2960
D_VoronoiBiome,uniform_stone,5,38,6950,76,43,0.3579
D_VoronoiBiome,uniform_stone,5,39,6240,59,45,0.3186
D_VoronoiBiome,uniform_stone,5,40,6570,68,42,0.3176
D_VoronoiBiome,uniform_stone,5,41,6060,56,47,0.2643
D_VoronoiBiome,uniform_stone,5,42,7150,77,43,0.1818
D_VoronoiBiome,uniform_stone,5,43,7030,78,45,0.3333
D_VoronoiBiome,uniform_stone,5,44,6400,63,42,0.3556
D_VoronoiBiome,uniform_stone,5,45,6770,73,46,0.3068
D_VoronoiBiome,uniform_stone,5,46,6360,61,48,0.2951
D_VoronoiBiome,uniform_stone,5,47,6330,64,50,0.2688
D_VoronoiBiome,uniform_stone,5,48,7200,81,43,0.2914
D_VoronoiBiome,uniform_stone,5,49,7520,80,40,0.1800
D_VoronoiBiome,stratified_3layer,1,0,7300,82,52,0.3561
D_VoronoiBiome,stratified_3layer,1,1,8370,102,47,0.2784
D_VoronoiBiome,stratified_3layer,1,2,7390,85,50,0.3529
D_VoronoiBiome,stratified_3layer,1,3,7329,85,45,0.3106
D_VoronoiBiome,stratified_3layer,1,4,7350,82,53,0.3024
D_VoronoiBiome,stratified_3layer,1,5,6930,77,43,0.3792
D_VoronoiBiome,stratified_3layer,1,6,8090,95,43,0.3116
D_VoronoiBiome,stratified_3layer,1,7,7590,84,42,0.2810
D_VoronoiBiome,stratified_3layer,1,8,7600,86,50,0.2837
D_VoronoiBiome,stratified_3layer,1,9,7050,73,45,0.2959
D_VoronoiBiome,stratified_3layer,1,10,7150,78,45,0.2410
D_VoronoiBiome,stratified_3layer,1,11,7480,84,47,0.3381
D_VoronoiBiome,stratified_3layer,1,12,8290,101,52,0.2931
D_VoronoiBiome,stratified_3layer,1,13,7170,80,48,0.3450
D_VoronoiBiome,stratified_3layer,1,14,6680,70,50,0.3600
D_VoronoiBiome,stratified_3layer,1,15,7330,84,49,0.3333
D_VoronoiBiome,stratified_3layer,1,16,7010,84,59,0.3190
D_VoronoiBiome,stratified_3layer,1,17,7330,89,58,0.3416
D_VoronoiBiome,stratified_3layer,1,18,6710,69,47,0.3362
D_VoronoiBiome,stratified_3layer,1,19,6940,77,47,0.3429
D_VoronoiBiome,stratified_3layer,1,20,7020,78,47,0.3692
D_VoronoiBiome,stratified_3layer,1,21,7140,84,57,0.3095
D_VoronoiBiome,stratified_3layer,1,22,7070,76,47,0.2684
D_VoronoiBiome,stratified_3layer,1,23,8240,97,39,0.3299
D_VoronoiBiome,stratified_3layer,1,24,6850,75,51,0.3573
D_VoronoiBiome,stratified_3layer,1,25,6930,78,50,0.3487
D_VoronoiBiome,stratified_3layer,1,26,7520,87,52,0.2575
D_VoronoiBiome,stratified_3layer,1,27,7010,77,50,0.3325
D_VoronoiBiome,stratified_3layer,1,28,6940,75,50,0.3093
D_VoronoiBiome,stratified_3layer,1,29,7620,85,47,0.2965
D_VoronoiBiome,stratified_3layer,1,30,7040,81,54,0.3259
D_VoronoiBiome,stratified_3layer,1,31,7220,82,48,0.2732
D_VoronoiBiome,stratified_3layer,1,32,6780,68,43,0.2765
D_VoronoiBiome,stratified_3layer,1,33,7600,89,55,0.2472
D_VoronoiBiome,stratified_3layer,1,34,7600,89,54,0.2876
D_VoronoiBiome,stratified_3layer,1,35,7580,92,61,0.3174
D_VoronoiBiome,stratified_3layer,1,36,8040,94,46,0.3106
D_VoronoiBiome,stratified_3layer,1,37,6770,71,49,0.3042
D_VoronoiBiome,stratified_3layer,1,38,6779,72,49,0.2944
D_VoronoiBiome,stratified_3layer,1,39,6940,74,46,0.3568
D_VoronoiBiome,stratified_3layer,1,40,7340,86,54,0.3209
D_VoronoiBiome,stratified_3layer,1,41,6890,74,45,0.3405
D_VoronoiBiome,stratified_3layer,1,42,7080,79,53,0.2684
D_VoronoiBiome,stratified_3layer,1,43,7420,88,49,0.3409
D_VoronoiBiome,stratified_3layer,1,44,7270,82,50,0.3024
D_VoronoiBiome,stratified_3layer,1,45,7830,88,41,0.2500
D_VoronoiBiome,stratified_3layer,1,46,7170,79,45,0.3139
D_VoronoiBiome,stratified_3layer,1,47,6830,72,44,0.3222
D_VoronoiBiome,stratified_3layer,1,48,6910,80,52,0.3500
D_VoronoiBiome,stratified_3layer,1,49,7300,81,51,0.2914
D_VoronoiBiome,stratified_3layer,2,0,7370,85,48,0.2729
D_VoronoiBiome,stratified_3layer,2,1,6500,62,40,0.3161
D_VoronoiBiome,stratified_3layer,2,2,6420,63,37,0.3492
D_VoronoiBiome,stratified_3layer,2,3,12030,72,39,0.3444
D_VoronoiBiome,stratified_3layer,2,4,7960,82,50,0.3268
D_VoronoiBiome,stratified_3layer,2,5,6920,75,44,0.3573
D_VoronoiBiome,stratified_3layer,2,6,7800,89,48,0.2337
D_VoronoiBiome,stratified_3layer,2,7,7140,81,50,0.3259
D_VoronoiBiome,stratified_3layer,2,8,6900,75,44,0.3467
D_VoronoiBiome,stratified_3layer,2,9,7340,82,51,0.3317
D_VoronoiBiome,stratified_3layer,2,10,6270,63,47,0.3302
D_VoronoiBiome,stratified_3layer,2,11,8000,93,47,0.2839
D_VoronoiBiome,stratified_3layer,2,12,6980,73,46,0.2795
D_VoronoiBiome,stratified_3layer,2,13,7160,78,45,0.2667
D_VoronoiBiome,stratified_3layer,2,14,7319,81,53,0.2321
D_VoronoiBiome,stratified_3layer,2,15,7080,82,55,0.3512
D_VoronoiBiome,stratified_3layer,2,16,6870,74,43,0.2541
D_VoronoiBiome,stratified_3layer,2,17,7320,84,46,0.3762
D_VoronoiBiome,stratified_3layer,2,18,7170,78,41,0.3436
D_VoronoiBiome,stratified_3layer,2,19,6890,75,48,0.2560
D_VoronoiBiome,stratified_3layer,2,20,7030,73,38,0.2740
D_VoronoiBiome,stratified_3layer,2,21,7370,79,42,0.2228
D_VoronoiBiome,stratified_3layer,2,22,7210,83,51,0.3133
D_VoronoiBiome,stratified_3layer,2,23,6870,77,48,0.3481
D_VoronoiBiome,stratified_3layer,2,24,7090,77,44,0.2597
D_VoronoiBiome,stratified_3layer,2,25,7010,74,41,0.3297
D_VoronoiBiome,stratified_3layer,2,26,7570,88,48,0.3273
D_VoronoiBiome,stratified_3layer,2,27,7750,90,47,0.2578
D_VoronoiBiome,stratified_3layer,2,28,6790,70,39,0.3486
D_VoronoiBiome,stratified_3layer,2,29,7500,83,44,0.3181
D_VoronoiBiome,stratified_3layer,2,30,7370,85,54,0.2776
D_VoronoiBiome,stratified_3layer,2,31,6800,73,51,0.3507
D_VoronoiBiome,stratified_3layer,2,32,6340,62,42,0.3677
D_VoronoiBiome,stratified_3layer,2,33,7630,90,45,0.2756
D_VoronoiBiome,stratified_3layer,2,34,7450,85,50,0.2729
D_VoronoiBiome,stratified_3layer,2,35,6900,74,50,0.2649
D_VoronoiBiome,stratified_3layer,2,36,7610,86,47,0.2884
D_VoronoiBiome,stratified_3layer,2,37,7270,84,56,0.3000
D_VoronoiBiome,stratified_3layer,2,38,6770,73,48,0.3068
D_VoronoiBiome,stratified_3layer,2,39,7570,94,61,0.3404
D_VoronoiBiome,stratified_3layer,2,40,7030,78,49,0.2923
D_VoronoiBiome,stratified_3layer,2,41,6860,74,46,0.3405
D_VoronoiBiome,stratified_3layer,2,42,7080,82,54,0.3366
D_VoronoiBiome,stratified_3layer,2,43,6950,76,44,0.3211
D_VoronoiBiome,stratified_3layer,2,44,6590,67,46,0.2687
D_VoronoiBiome,stratified_3layer,2,45,7340,84,41,0.3143
D_VoronoiBiome,stratified_3layer,2,46,7440,85,52,0.3294
D_VoronoiBiome,stratified_3layer,2,47,7060,81,50,0.3753
D_VoronoiBiome,stratified_3layer,2,48,6770,72,46,0.3444
D_VoronoiBiome,stratified_3layer,2,49,7659,93,49,0.3355
D_VoronoiBiome,stratified_3layer,3,0,6920,77,51,0.3065
D_VoronoiBiome,stratified_3layer,3,1,7590,88,50,0.3136
D_VoronoiBiome,stratified_3layer,3,2,7420,82,47,0.2878
D_VoronoiBiome,stratified_3layer,3,3,7960,92,42,0.3000
D_VoronoiBiome,stratified_3layer,3,4,7060,80,47,0.3250
D_VoronoiBiome,stratified_3layer,3,5,6260,61,46,0.3213
D_VoronoiBiome,stratified_3layer,3,6,7060,71,41,0.2817
D_VoronoiBiome,stratified_3layer,3,7,7290,82,47,0.3171
D_VoronoiBiome,stratified_3layer,3,8,8070,101,57,0.3208
D_VoronoiBiome,stratified_3layer,3,9,7460,87,57,0.2253
D_VoronoiBiome,stratified_3layer,3,10,7400,85,47,0.2588
D_VoronoiBiome,stratified_3layer,3,11,6640,68,42,0.2529
D_VoronoiBiome,stratified_3layer,3,12,7610,84,39,0.2857
D_VoronoiBiome,stratified_3layer,3,13,7680,98,55,0.3796
D_VoronoiBiome,stratified_3layer,3,14,74800,69,43,0.3420
D_VoronoiBiome,stratified_3layer,3,15,7590,84,47,0.3095
D_VoronoiBiome,stratified_3layer,3,16,46329,55,39,0.2909
D_VoronoiBiome,stratified_3layer,3,17,8940,61,41,0.2951
D_VoronoiBiome,stratified_3layer,3,18,8470,108,52,0.3111
D_VoronoiBiome,stratified_3layer,3,19,7170,81,51,0.3506
D_VoronoiBiome,stratified_3layer,3,20,7230,83,53,0.3566
D_VoronoiBiome,stratified_3layer,3,21,7140,76,49,0.2737
D_VoronoiBiome,stratified_3layer,3,22,7110,78,47,0.2974
D_VoronoiBiome,stratified_3layer,3,23,6730,67,36,0.3284
D_VoronoiBiome,stratified_3layer,3,24,7360,83,46,0.3518
D_VoronoiBiome,stratified_3layer,3,25,7930,98,54,0.2857
D_VoronoiBiome,stratified_3layer,3,26,6980,75,51,0.2560
D_VoronoiBiome,stratified_3layer,3,27,7240,79,49,0.2734
D_VoronoiBiome,stratified_3layer,3,28,6780,73,49,0.3123
D_VoronoiBiome,stratified_3layer,3,29,6450,64,44,0.3812
D_VoronoiBiome,stratified_3layer,3,30,7100,80,48,0.3350
D_VoronoiBiome,stratified_3layer,3,31,6930,78,51,0.3128
D_VoronoiBiome,stratified_3layer,3,32,7360,85,46,0.3341
D_VoronoiBiome,stratified_3layer,3,33,7430,87,53,0.3448
D_VoronoiBiome,stratified_3layer,3,34,6580,68,51,0.3471
D_VoronoiBiome,stratified_3layer,3,35,7780,93,49,0.3140
D_VoronoiBiome,stratified_3layer,3,36,8120,99,41,0.3556
D_VoronoiBiome,stratified_3layer,3,37,7350,83,48,0.3566
D_VoronoiBiome,stratified_3layer,3,38,6940,76,53,0.3368
D_VoronoiBiome,stratified_3layer,3,39,7020,73,46,0.2904
D_VoronoiBiome,stratified_3layer,3,40,7870,90,42,0.1867
D_VoronoiBiome,stratified_3layer,3,41,7520,87,45,0.3448
D_VoronoiBiome,stratified_3layer,3,42,7530,87,52,0.2989
D_VoronoiBiome,stratified_3layer,3,43,7180,79,40,0.3595
D_VoronoiBiome,stratified_3layer,3,44,7050,79,54,0.3342
D_VoronoiBiome,stratified_3layer,3,45,6780,74,45,0.3622
